"","635","","",""
"0.21","271.27","","","10000"
"","103","","","500"
"","600","","",""
"0.12","564","","",""
"","488.53","","",""
"","16.26","","","261.8526"
"","47.19","","",""
"","740.46","0.75","0.01",""
"","200.3","","",""
"","1520","","","302.7474"
"0.1","53.32","","","916.4841"
"","11.89","","","5848.0414"
"","488.53","","","2225.7471"
"0.09","538.45","","",""
"1.11","629.5","","",""
"2.39","352.65","","",""
"0.5","1365.38","0.34","0.65",""
"","497.32","","",""
"","372.13","","","436"
"","307.36","","",""
"","1461.72","","",""
"","388.74","0.8","0.83","1003.7683"
"","480.56","0.43","0.63","4713.3468"
"0.33","530","","",""
"","2.97","","",""
"9.44","","","",""
"2.6","","","","523.8526"
"","446.1","","","610.9947"
"0.73","444","0.71","0.62",""
"0.91","","","","872.921"
"2.84","828","0.39","0.19","200"
"0.1","52.92","","",""
"0.06","1461.72","","",""
"","481.6","","",""
"","374","","","480.0631"
"0.95","","","","87.2921"
"5.18","80.72","","","100"
"0.4","381.31","","","174.5684"
"","497.46","","",""
"","23.4","","","200"
"","151.15","","",""
"","270.23","","","70"
"","48.01","","",""
"","340.13","","","1785.5578"
"","75.55","","","100"
"0.13","122.95","","","93.5421"
"","364.63","","",""
"","266.1","","","12700"
"","67","","",""
"0.3","366.18","","",""
"","470","","","1701.021"
"","493.2","","","1745.684"
"0.18","425.64","","",""
"0.76","53.32","","",""
"","28.95","","",""
"","65.45","","","400"
"21.5","308.37","","",""
"","153.52","","","1001.8842"
"","643","","",""
"","539.9","","",""
"","78.25","","","1900"
"0.08","425.64","","",""
"","105","","","1900"
"","49.95","","","800"
"0.02","446.52","","",""
"","481.6","","",""
"9.49","364.7","","","785.5578"
"","271.96","","",""
"","494.45","","","480.0631"
"0.01","1430","0.34","0.01",""
"","315.5","","","1527.4735"
"11.3","66.52","","","523.7052"
"","520","0.46","0.16",""
"2.52","382.12","","",""
"","309","","","1300"
"","47.19","","","5338.3052"
"","151.15","","",""
"0.76","309","","","400"
"","95.55","","",""
"12.6","270.55","","","100000"
"","186.7","","","400"
"","250.31","","","1527.4735"
"","36.78","","","916.4841"
"","376.92","","","1427.0967"
"","11.53","","","15885.7244"
"","1487.5","","",""
"","5.46","","",""
"1.4","336.35","","",""
"12.2","353.35","","","524"
"","1325","","","392.8895"
"","544.51","","",""
"11.85","368.49","","","3600"
"0.01","600","","",""
"0.13","600","","",""
"0.9","","","",""
"","18.26","","","500"
"4.28","434.74","0.78","0.3","523.7052"
"","6.26","","","300"
"0.52","521.14","1.07","0.41",""
"","324.68","","",""
"","164.8","","","368.2105"
"","98.81","","",""
"","11.53","","","698.2736"
"","","","","218.1053"
"","221.85","","","1073.7052"
"","19.5","","","610.9894"
"","72.63","","","649.1368"
"","103","","","800"
"","44.41","","",""
"","49.85","","",""
"4.55","800","","",""
"23.18","305.43","","",""
"","13.96","","",""
"","1450","","","814.6"
"0.31","425.64","","",""
"","12.99","","","87.2842"
"5.45","367","","","349"
"","446.1","","","654.8158"
"","44.41","","",""
"","475.2","","",""
"","15.14","","","870"
"0.9","515","1.02","0.48",""
"","151.15","","",""
"","11.72","","","116960.828"
"","35.85","","","567.3473"
"","38.63","","","700"
"10.6","368.49","","","2000"
"","151.15","","","200"
"","445.15","","","567.1737"
"","151.15","","",""
"","280.79","","","90"
"0.75","384.74","","","400"
"","448.5","0.48","0.65",""
"0.14","153.52","","",""
"14.31","365.41","","","5240"
"","44.41","","",""
"","151.15","","",""
"","44.41","","",""
"0.07","423.79","","",""
"","44.41","","",""
"","86.3","","","500"
"0","574.56","0.55","0.64",""
"0.13","410.65","","",""
"0.24","373.77","","",""
"","89.65","","",""
"0","970","0.51","0.07",""
"2.25","502.5","","","558.6035"
"","312.86","","",""
"1.92","452.39","","",""
"","221.85","","","2200"
"","497.11","","",""
"","155","","",""
"","367.84","","",""
"2.94","0","","",""
"0.2","353.27","","",""
"0.38","686.93","0.4","0.4","950"
"","53.32","","","261.8526"
"","389.05","","","300"
"0.36","341.84","","","305.4947"
"0.93","265.58","","",""
"","1520","","","296.3895"
"","1300","","",""
"0.08","534.26","","",""
"21","","","","1085.5263"
"","59.75","","",""
"","151.15","","",""
"","337.56","","","87.2842"
"","14.18","","",""
"","229.64","","",""
"","28.95","","","400"
"1.79","11.89","","","1832.9682"
"","545.5","","",""
"","105.19","","","500"
"","28.47","","",""
"0.05","389.18","","",""
"","308.73","","","2400"
"","","","","1040"
"","44.41","","",""
"1.88","528","","",""
"","79.29","","","392.7789"
"","151.15","","",""
"","501.36","","","1527.4735"
"","","","",""
"","493.2","","","1658.3998"
"","361","","","524"
"18.19","","","","1048.7052"
"","47.19","","",""
"","384","0.44","0.65","400"
"","","","","872.921"
"1.59","660.97","0.4","0.07",""
"","105","","","700"
"","470","","","1440.0947"
"","53.1","","",""
"","60.55","","",""
"","200.3","","",""
"19.23","508","1.03","0.64",""
"","44.41","","",""
"3.82","520","","",""
"","350.28","","","100"
"","270.95","","","71800"
"6.9","182.98","0.74","0.81","0.048"
"8.92","182.91","0.74","0.77","772.0109"
"0.6","","","","349.0684"
"","270.95","","","12800"
"","34.23","","",""
"","40.85","","",""
"0.4","510","0.93","0.64","12400"
"0.58","464","","","1269.6315"
"3.7","186.89","","",""
"","389.05","","","800"
"","156.65","","",""
"1.19","496.63","0.46","0.2","310"
"","1300","","",""
"","280.79","","","100"
"","543.75","0.3","0",""
"","151.15","","","200"
"","34.23","","",""
"5.69","367","","","393"
"0.2","425.64","","",""
"","445.15","","","610.9947"
"","277.15","","",""
"1.54","426.92","0.63","0.62","523.7052"
"2.26","549.76","0.89","0.75",""
"","462.52","","",""
"1.52","87.04","","","700"
"7.63","522","","",""
"","116.46","","","500"
"10.68","","","",""
"0.9","502.5","","","960.0997"
"","270.95","","","6000"
"0.12","164.8","","","87.2842"
"0.97","89.65","","","900"
"","19.87","","",""
"1","1109","0.11","0.77",""
"0.06","449.38","","",""
"11.4","","","",""
"","74.8","","","699.1368"
"","13.26","","","2000"
"","","","",""
"15.1","365.41","","",""
"","382.7","","","480.0631"
"","507.25","","","2924.0207"
"","17.09","","","53000"
"0.47","117.5","","",""
"","310.93","","","872.842"
"","11.9","","","4100"
"3.2","183.28","","",""
"","37.61","","","1963.8945"
"","","","",""
"","439.5","","","300"
"","","","","523.8526"
"","44.41","","",""
"","1025","","",""
"","230.25","","","500"
"0.26","679.5","0.4","0.19",""
"","59.98","","","814.6"
"11.9","153.52","","","600"
"8.21","387.54","","","260"
"","105","","","600"
"2.9","560","","","480.0631"
"","270.95","","","55649.1545"
"","270.95","","","6546.315"
"","309.75","","",""
"","15.14","","","1100"
"","512","0.18","0","510"
"0.32","366.7","0.34","0.23",""
"","449.13","","",""
"","47.19","","","1178.3367"
"","47.19","","","436.421"
"","151.15","","",""
"25.4","49.95","","","305.4947"
"","494.34","","",""
"","","","","436.2105"
"","493.84","","",""
"","105","","","1100"
"","443.77","0.44","0.39",""
"","344.73","","","720"
"","312.5","","","1000"
"","101.91","","","650"
"1.73","477.84","0.71","0.71","261.8526"
"0.16","522","","0.72",""
"","18.26","","",""
"6.51","47.19","","",""
"0.2","423.79","","",""
"","558.9","","",""
"","1520","","",""
"","3.96","","",""
"0.82","458","","0.66",""
"","47.19","","","436.421"
"1.82","153.52","","",""
"","78.25","","","900"
"","307.36","","",""
"3.89","270.95","","","4600"
"5.52","540","0.8","0.79",""
"","151.15","","",""
"0.2","670.8","0.41","0.1","760"
"1.4","300.1","","",""
"","178.4","","",""
"1.94","101.54","","","418.2105"
"","8.31","","",""
"","40.13","","",""
"","267.65","","","1700"
"","445.52","","","480.0316"
"","44.41","","",""
"","507","","","429.2105"
"","60.55","","",""
"","517","","","785.7636"
"","476.74","","","174.5684"
"0.03","450.35","","",""
"","15.45","","","85000"
"0.68","484.47","0.76","0.82","567.3473"
"","13.96","","",""
"","","","","392.8895"
"","230.25","","",""
"","13.26","","","70000"
"","47.19","","",""
"","605.57","","",""
"12.75","360.4","","",""
"","13.96","","",""
"","53.1","","",""
"","270.95","","","54552.625"
"","1881.25","","",""
"2.4","560","","","610.9894"
"","341.73","","","872.842"
"17.82","445.89","0.77","0.01","8700"
"0.9","513","","",""
"1.01","540","0.72","0.06","100"
"","342.98","","","109135.0455"
"0.14","547","","",""
"1.29","382.5","","","400"
"0.82","385.94","","","400"
"","47.19","","","995.5263"
"","165.13","","",""
"1.21","6.62","","",""
"5.61","221.85","","","300"
"","135","","",""
"","310.63","","",""
"1.61","329.84","0.76","0.74","229.605"
"9.39","11.53","","","6240.8203"
"","549.1","","",""
"","273.51","","","500"
"2.6","382","0.23","0.81",""
"","382.74","","",""
"","151.15","","",""
"","251.8","","",""
"2.04","6.26","","","60"
"","605","0.32","0.22",""
"","277.15","","","200"
"0.87","540","0.89","0.56","100"
"1.9","663","","","1800"
"","270.95","","",""
"","52.92","","","436.421"
"3.12","384","1.17","0.82","420"
"","47.19","","",""
"0.72","635","0.17","0.41",""
"","178.4","","",""
"","47.19","","",""
"","443.84","","","300"
"","31","","",""
"0.17","305.75","","","568.5316"
"","59.98","","",""
"","99.93","","",""
"","456.95","","",""
"0.55","381.13","","","400"
"0.11","153.52","","",""
"0.2","62.24","","",""
"","47.19","","",""
"","277.15","","",""
"10.7","368.49","","","4100"
"","11.53","","","698.2736"
"","301.5","","",""
"","290.4","","","218.2105"
"1.5","1630","0.61","0.07",""
"0.33","278.4","","",""
"","14.18","","",""
"","456.36","","",""
"","271.96","","","100000"
"","13.19","","","200"
"","15.14","","",""
"","83.25","","","523.7052"
"","93.95","","","518.2105"
"7.75","368.64","","","500"
"2.26","11.89","","","785.5578"
"","439.65","","",""
"","317.86","","",""
"","11.53","","","829.1999"
"0.51","634.23","0.6","0.71",""
"2.84","271.96","","","159000"
"","350.28","","",""
"","193.99","","",""
"","338.19","","",""
"","98.81","","",""
"","194.29","","",""
"","105","","","700"
"","24.3","","",""
"","60.55","","","87.2842"
"2.13","387.92","0.79","0.6","57.308"
"","47.19","","",""
"","389.05","","","1200"
"","495.71","","","1221.9788"
"","","","","654.8158"
"","11.89","","",""
"","51.09","","","1920.2524"
"","270.95","","","118706.512"
"","443.34","0.92","0.58","349.1368"
"","11.72","","","58480.414"
"","284.05","","","400"
"","216.9","","",""
"","1461.72","","",""
"0.52","627.1","0.41","0",""
"1.46","75.55","","","600"
"0.79","309","","","400"
"","11.53","","","523.7052"
"","517","0.19","0.24","829.4172"
"0.1","40.85","","","741.9157"
"1.55","381.14","","",""
"","84.42","","",""
"","310.7","","","399.7616"
"0.47","633.88","0.54","0.69",""
"","507","","",""
"","346.5","","","21880.072"
"","710","","","349.0684"
"4.1","183.35","","",""
"7.4","61.4","","",""
"","259.8","","",""
"","1461.72","","",""
"","270.95","","",""
"","270.95","","","54776.3125"
"","475.77","","","400"
"1.87","521","0.42","0.18",""
"","270.95","","","10900"
"","506","","","567.3473"
"0.2","474.17","","","174.5684"
"0.09","567.2","","",""
"","","","","480.0316"
"","1471.04","","",""
"0.06","302.38","","","1220.9894"
"","463.64","","","1900"
"","151.15","","",""
"","448.5","0.36","0.73","580"
"","161.5","","",""
"","389.8","","",""
"3.08","87.04","","","700"
"","466","","",""
"","350.28","","",""
"","169.78","","","200"
"8.53","368.49","","","1000"
"","277.15","","","100"
"","751","0.32","0.16",""
"","45.36","","","960.1262"
"23.8","309.09","","",""
"","11.89","","","1963.8945"
"0.22","550","","",""
"","23.4","","","436.421"
"","290.45","","",""
"1.9","183.74","","",""
"","47.19","","",""
"","44.41","","",""
"","342.79","","","130.9263"
"","77.68","","","570"
"","1487.5","","","302.7474"
"","475.2","","",""
"0.58","485.5","","","310"
"","355.2","","","2090"
"","44.41","","",""
"","151.15","","",""
"3.07","1378.24","","","1963.8945"
"","251.4","0.81","0.05",""
"4.2","385","","","218.2105"
"","290.4","","","261.8526"
"12.8","266.1","","",""
"","34.23","","",""
"","320.04","","","698.2736"
"","512.25","","",""
"0.73","6.15","","",""
"","53.1","","",""
"","104.28","","",""
"3.15","383.2","","","305.4947"
"","342.97","","","523.7052"
"1.7","336.35","","",""
"","154.34","","",""
"","270.95","","","1300"
"0.03","297.88","","",""
"1.27","529.32","0.84","0.35",""
"","308.89","","","436.421"
"","12.99","","",""
"","277.15","","","200"
"","266.1","","","38600"
"","544.02","","",""
"3.35","317.95","","","654.8158"
"","98.81","","",""
"","314.6","","","610.9894"
"","382.7","","","305.4947"
"0.06","153.52","","","324.5684"
"","307.36","","",""
"2.62","381.22","","",""
"0.05","353.16","","",""
"","12.99","","","174.5684"
"","","","",""
"","37.61","","","305.4947"
"","438.6","","",""
"","","","",""
"","","","","480.0316"
"","556.83","","",""
"","83.25","","","785.5578"
"","350.27","","",""
"0.05","","","","960.0631"
"","270.95","","",""
"","","","",""
"","53.32","","",""
"","606.89","","",""
"5.83","522","","",""
"8.44","308.37","","",""
"","270.95","","",""
"","14.35","","",""
"0.6","303.42","","","872.842"
"","483.93","","",""
"0.04","446.63","","",""
"","507","","",""
"","92.92","","","400"
"6.34","367","","","393"
"","277.15","","","300"
"1.39","6.15","","",""
"","483.93","","",""
"0.31","153.52","","","960.1262"
"2.5","183.38","0.82","0.82",""
"","456.04","","",""
"","389.05","","","436.421"
"","450.5","","","2007.5366"
"5.48","370.4","","","266.2168"
"","74","","",""
"","82.16","","",""
"","44.41","","",""
"","270.95","","","16800"
"","86.6","","","300"
"0.02","1430","0.37","0",""
"","495.98","","",""
"","47.19","","","2003.7683"
"","","","","136000"
"","215.78","","",""
"","","","","130.9632"
"","312.86","","",""
"","446.1","","","610.9947"
"","44.41","","","1100"
"","375","","","523.7052"
"0.2","","","",""
"","519","","","523.7052"
"0.01","271.96","","","490.0316"
"","44.41","","",""
"7.37","365.55","","","610.9947"
"","1470","","","436.2105"
"","270.95","","","120000"
"","453","","","305.2474"
"","1325","","","523.8526"
"","357.51","","","580"
"","442","0.75","0.82","870"
"","466","","",""
"","21.41","","","800"
"","","","","654.8158"
"","301.5","","","174.5684"
"","84.42","","","610.9894"
"","372.4","","",""
"","476.74","","","218.2105"
"","271.96","","","100000"
"","64.41","","",""
"","511.5","","",""
"7.27","387.7","0.94","0.83","250"
"","249.68","","",""
"","16.72","","",""
"1.11","101.91","","","1232.8105"
"","151.15","","",""
"1.1","61.4","","",""
"","342.79","","",""
"","111.25","","",""
"7.2","329.84","","","18291.999"
"","471.84","","",""
"","1050","","",""
"","","","","654.8158"
"","47.19","","",""
"","224.5","","",""
"","576.75","0.07","0.05",""
"","405.47","0.96","0.63","392.7789"
"","277.15","","","200"
"","500.48","","",""
"","216.9","","","1000"
"","151.15","","","60"
"","270.95","","","118270.091"
"","","","","3400"
"","90.52","","","916.4841"
"","1520","","","230.9263"
"1.9","311.5","","",""
"3.51","365.55","","","305.2474"
"","105","","","900"
"3.52","383.2","","","218.2105"
"","47.19","","",""
"","11.89","","","1047.4104"
"1.1","153.52","","","209.1053"
"","355.85","","",""
"0.26","271.96","","",""
"","237.6","","",""
"","151.15","","",""
"","","","","480.0316"
"6.6","369","","","305.2474"
"","635","","",""
"","250.92","0.86","0.01",""
"1.53","375","","","261.8526"
"2.59","372.95","0.36","0.77",""
"","512.25","","",""
"","303.4","","",""
"0.14","","","",""
"","358.74","","",""
"1.27","661.9","0.54","0.05",""
"","1461.72","","",""
"","11.53","","","3700"
"0.08","303.7","","","872.842"
"","151.15","","","1300"
"","250.5","","","1351.4526"
"","507.61","","",""
"","","","","567.1737"
"","305.1","","","7200"
"0.3","1416","0.13","0.71",""
"","358.74","","","2750"
"1.1","1630","0.61","0.04",""
"","326.69","","","87.2842"
"","80.72","","","100"
"0.4","347.5","","","174.5684"
"","28.47","","",""
"","558.35","","",""
"","327.04","","","27219.788"
"0.1","510","0.38","0",""
"","2241.25","","","829.1"
"","40.85","","",""
"2.3","266.1","","","23000"
"0.2","154.34","","","200"
"","507","","","473.0316"
"","44.41","","","1000"
"","487","","","790"
"","409.2","","","570"
"","525","","","443.2105"
"2.6","446.4","","",""
"","470","","","872.921"
"","12.99","","","349.1368"
"0.06","216.9","","",""
"","345.62","","",""
"","92.92","","","800"
"15.9","334","","","14445.5351"
"2.87","519.69","0.99","0.68",""
"","220.69","","","396.3895"
"","28.95","","",""
"","309.88","","","259.1053"
"0.93","417.1","","","1178.3367"
"","82.5","","","750"
"0.09","423.79","","",""
"","343.97","","","916.4841"
"","471.84","","",""
"","425.64","","","130.9263"
"","504.5","0.17","0.09",""
"0.1","153.52","","","200"
"","372.4","","",""
"0.32","216.9","","",""
"1.7","470","","","349.0684"
"","","0.89","0.55","218.2105"
"","","","",""
"","47.19","","",""
"","267.65","","","1400"
"","284.32","","","200"
"","515.42","","","610.9894"
"3.38","294.44","0.71","0.71","180"
"0.02","1550","0.33","0",""
"","310.63","","","500"
"","562.5","","","960.1262"
"1.08","530","0.66","0.33",""
"","67.4","","","349.1368"
"","517","0.25","0.3","1047.6848"
"","154.34","","",""
"","219.12","","",""
"","466","0.78","0.01",""
"","34.23","","",""
"","44.41","","",""
"","13.96","","",""
"","498.2","","",""
"","54.18","","","400"
"11.18","305.3","","",""
"3.02","433","0.61","0.71","786.558"
"","626.3","0.36","0",""
"","498.36","","","1047.4104"
"","61.4","","",""
"0.05","1000","","",""
"","221.85","","","440.0316"
"","495.71","","","1178.3367"
"","385","","","436.421"
"","270.95","","","72659.364"
"","51.9","","",""
"","182.4","","","600"
"","499.84","","",""
"0.41","99.93","","","900"
"","111.25","","",""
"0.5","383.71","","","400"
"","312.86","","",""
"1.96","200.77","","",""
"0","514","0.37","0",""
"","","","","523.8526"
"","18.26","","","1571.1156"
"0.1","52.92","","","218.2105"
"0.37","153.52","","","2500"
"","441.15","","","16"
"","50.88","","",""
"","51.9","","",""
"0.04","53.32","","",""
"","507.61","","",""
"","44.41","","",""
"9.37","539.5","0.71","0.81",""
"6.08","0","","",""
"3.13","368.4","","",""
"","543.8","","",""
"","2009.5","","","67645.255"
"","1461.72","","",""
"","","","","610.9947"
"","326.69","","","218.2105"
"","321.1","","","218.2105"
"","507.25","","","872.842"
"0.02","1492.75","","",""
"","1275.75","","","300"
"","251.4","0.84","0",""
"0.6","364.63","","",""
"","59.98","","",""
"","60.55","","",""
"","449","","",""
"","446.1","","","610.9947"
"1","366.18","","",""
"","53.32","","",""
"0.03","546.1","","",""
"","3.96","","",""
"0.64","153.52","","","600"
"","105","","","1300"
"","291.09","","","200"
"","270.95","","",""
"0.15","372.9","","",""
"0.24","309.75","","","891.5263"
"0.36","548","0.26","0.01","100"
"","15.14","","","950"
"","425.64","","","700"
"","280.88","","",""
"0.7","1400","","",""
"","12.57","","","1309.263"
"","513.55","","","872.842"
"","","","","500"
"","11.89","","","1702.0419"
"0.41","517","0.36","0.52","916.7242"
"","","","",""
"","280.79","","",""
"","415","","","130.9263"
"","35.85","","",""
"","502","","","557.1737"
"","69.07","","","400"
"","148.55","","",""
"1.87","200.65","","",""
"","512.88","","","9450"
"1.55","550.6","","",""
"","136.35","","","861.8526"
"","216.9","","",""
"","13.19","","",""
"","96.13","","","600"
"0.2","425.64","","","436.421"
"","372.4","","",""
"1.7","","","",""
"","145.95","","","523.7052"
"","470","","","1789.6631"
"","494.45","","","1221.9788"
"","1300","","","300"
"0.3","310.5","","","1645.9263"
"","2050","","",""
"0.1","58","","",""
"0.4","302.61","","",""
"","45.44","","","218.2105"
"","","","","610.9947"
"","506","","","392.7789"
"","16.72","","",""
"","277.15","","","100"
"","233.25","","",""
"","59.98","","",""
"1.05","393.6","","","2800"
"","426.3","","",""
"","273.51","","","500"
"","324.68","","",""
"9.07","305","","","340.5684"
"","11.53","","","1265.6209"
"","546.7","","",""
"0.3","183.1","","",""
"","11.89","","","1483.8314"
"","437.5","0.84","0.01","600"
"","1520","","",""
"2.7","502.5","","","459.121"
"","151.15","","","500"
"14","370.61","","","1900"
"","326.15","","","218.2105"
"","151.15","","",""
"3.38","","","",""
"0.97","382.06","","",""
"","3.96","","",""
"","205.28","","","349.1368"
"","270.95","","","101497.678"
"0.16","514","0.29","0.03",""
"","","","","654.8158"
"","270.95","","",""
"","216.9","","","1500"
"","2150","","","619.4947"
"","309","","","349.1368"
"","446.54","0.14","0.06",""
"0.08","534.31","","",""
"0.97","305.75","","","100.3768"
"","355.85","","",""
"0.31","153.52","","","500"
"","149.2","","","200"
"0.02","1000","","",""
"","23.4","","","900"
"","44.41","","",""
"","284.05","","",""
"","643","0.29","0.01",""
"","","","","810"
"","347.41","","","87.2842"
"","92.92","","","600"
"","446.1","","","610.9947"
"0.02","453.11","","",""
"","293.75","","","1300"
"","111.25","","",""
"","28.83","","","900"
"","270.95","","","64949.7855"
"","350.28","","","100"
"","548.5","","",""
"","500.28","","","480.0631"
"","11.53","","","2443.9576"
"","270.95","","","89000"
"11.7","387.68","","","290"
"","","","","349.0684"
"","271.96","","","2565.6209"
"","284.32","","","200"
"","151.15","","",""
"","382.7","","","261.8526"
"0.13","63.8","","",""
"","775","","","480.0316"
"","277.15","","","100"
"0.1","470","","","698.1368"
"","741.74","0.45","0.29",""
"","295.25","","",""
"","308.73","","","1400"
"","172.5","","",""
"0.9","327.63","","",""
"","361","","","393"
"9.25","","","","1220.9894"
"11.69","369","","","829.1"
"","28.27","","",""
"2.18","375","","","305.2474"
"","358.74","","",""
"0.97","249.96","","",""
"","494.71","","",""
"1.54","385.87","","","400"
"0.33","251.8","0.46","0.5","310"
"","270.95","","",""
"","277.15","","",""
"12.9","58.27","","",""
"","374","","","610.9894"
"","350.28","","","60"
"","103.1","","","698.2736"
"","308.37","","",""
"4.01","376","0.2","0.74","1614.7577"
"1.2","269.74","","","7000"
"","741.92","0.28","0",""
"0.2","353.27","","",""
"0.06","1000","","",""
"3.4","1107","0.07","0",""
"","350.28","","","100"
"0.32","371.26","","","400"
"6.3","266.1","","",""
"","270.95","","","25800"
"","477","","","698.1368"
"","93.19","","","700"
"0.93","508","0.56","0.56",""
"","2009.5","","",""
"","","","",""
"","342.79","","","261.8526"
"","53.32","","",""
"0.15","1730","","",""
"0.81","1461.72","","",""
"","98.81","","",""
"","271.96","","","2731.0841"
"20.73","304.53","","","300.7474"
"","506","","","5237.052"
"2.72","203.65","","","90"
"","1325","","","349.0684"
"0.35","432.18","0.48","0.43","610.9894"
"0.92","6.15","","","1658.3998"
"0.16","448.54","","",""
"","378","","","305.4947"
"","47.19","","",""
"","471.84","","",""
"","356.89","","","480"
"","466","","",""
"","105","","","2000"
"","","","","392.8895"
"","602.09","","",""
"","36.78","","","4495.1363"
"","347.09","","",""
"","11.53","","","1309.263"
"0.8","77.37","","","1091.0525"
"","11.72","","","6109.894"
"2.6","551","0.57","0.46","200"
"","41.34","","","436.421"
"","28.95","","",""
"","96.13","","","1200"
"0.54","252.09","0.78","0.79","1140"
"","221.85","","",""
"1.7","385","","","218.2105"
"","151.15","","",""
"0.2","305.43","","","1309.263"
"","151.15","","",""
"2.03","494.88","0.65","0.24","1490"
"1.32","328","","","1023.7052"
"0.08","582.15","0.23","0",""
"","28.27","","",""
"","280.79","","","200"
"0.13","305.75","","","736.9579"
"","89.65","","",""
"","1492.75","","","840.0316"
"","497.84","","","1003.7683"
"","341.38","","","87.2842"
"2.92","334","","","7681.0096"
"","449.25","","",""
"1.1","502.5","","","400.7537"
"","154.34","","",""
"0.22","521","0.32","0.02",""
"1.78","437","0.6","0","657.904"
"8.26","369.5","","",""
"","560.21","0.92","0.09",""
"","48.01","","",""
"","105","","","600"
"","373","","","654.6315"
"0.69","659.64","0.27","0.03",""
"0.14","547","","",""
"","77.68","","","380"
"","87.21","","",""
"","11.89","","","1658.3998"
"0.94","466","0.8","0.87","18067.8294"
"","222.75","","",""
"3.2","182.77","","",""
"2.2","324.68","","",""
"","151.15","","",""
"","328","","","418.2105"
"","445.52","","","567.1737"
"","500.28","","","523.7052"
"0.38","380.96","","","400"
"4.59","521","","",""
"","210.53","","","349.1368"
"8.97","361","","","440.0316"
"","1461.72","","",""
"0.09","605","0.36","0.01","900"
"","270.95","","","9700"
"0.3","87.04","","","1700"
"0.06","369.71","","","500"
"15.44","","","","785.2789"
"","154.34","","",""
"1.3","347.7","","",""
"0.98","377.98","","","400"
"0.14","153.52","","",""
"","200.3","","",""
"","347.09","","",""
"","111.25","","",""
"","101.91","","","829.1999"
"4.32","375.6","","","218.1053"
"0.42","540","0.37","0.62",""
"2.52","1377.93","","","1221.9788"
"5.82","373.6","","","218.2105"
"","513","","","1352.9051"
"3.87","346.74","","","392.8895"
"","1275.75","","","1100"
"","","","","60"
"","11.53","","","7593.7254"
"0.63","374.5","0.48","0.28","730"
"","151.15","","",""
"","309.75","","","15000"
"","499.12","","",""
"1.89","341.31","","","80605.9945"
"","17.09","","","3800"
"","13.96","","",""
"","350.28","","",""
"","326.45","","","174.5684"
"0.5","474.17","","",""
"","471.84","","",""
"","92.92","","","400"
"","345.24","","",""
"","284.32","","","200"
"3.82","11.89","","","1614.7577"
"","326.15","","","4320.5679"
"","47.19","","","2384.6946"
"","47.19","","",""
"0.1","580.7","0.35","0",""
"","9.54","","",""
"1.19","545.68","0.94","0.92",""
"7.6","","","","305.4947"
"","477.5","","",""
"0.1","","","",""
"0.8","1630","0.74","0.02",""
"","314.6","","","305.4947"
"0.47","346.44","","","87.2842"
"5","183.1","","",""
"0.87","800","","","80"
"","326.15","","","4233.2837"
"","47.19","","","4364.21"
"","489.62","","","6290"
"","500.28","","","567.3473"
"5.6","182.71","0.58","0.52",""
"","445.15","","","567.1737"
"","44.41","","",""
"","740","0.75","0.01","1600"
"","","","","305.2474"
"","234.51","","","5149.7678"
"","11.53","","","16496.7138"
"","501.85","","","1440.1893"
"9.91","368.49","","",""
"","151.15","","","1600"
"","283.63","","","1600"
"0.11","663","","","800"
"","1461.72","","",""
"0.27","270.75","","",""
"","307.36","","",""
"5.37","359.04","","","396.3895"
"","40.13","","",""
"0.09","496.93","0.41","0.63",""
"5.6","186.84","","",""
"","1881.25","","",""
"1.48","334","","","84447.4635"
"","54.98","","",""
"","355.85","","",""
"0.08","","","",""
"","15.14","","","930"
"","1492.75","","","533.6737"
"6.21","365.41","","","436"
"","372.4","","",""
"10.8","270.95","","","50000"
"6.21","1048","0.38","0.2",""
"0.85","458","0.24","0.79","1591.3"
"","","","",""
"","55.38","","",""
"","267.65","","","900"
"","361.8","","","449.5136"
"","363.34","","",""
"","151.15","","",""
"1.88","270.95","","","20600"
"","270.95","","","159000"
"0.2","52.92","","",""
"","508.85","","","305.4947"
"","341.73","","",""
"","290.45","","","300"
"","84.42","","","261.8526"
"","569.32","0.18","0.44",""
"","11.9","","","9500"
"","1471.04","","","583.6737"
"","481.6","","",""
"1.23","381.03","","","400"
"","11.53","","","20424.5028"
"","151.15","","",""
"18.1","369.88","","",""
"0.47","540","0.92","0.06","146900"
"","752","0.31","0.08",""
"0.35","386.04","","","200"
"10.15","360.4","","",""
"","30.85","","",""
"","354.6","0.51","0.43","5120"
"","49.85","","","555.4947"
"","41.34","","",""
"0.06","307.4","","","240.0316"
"9.49","522","","",""
"","69.07","","","400"
"","70.59","","","300"
"6.94","537.5","0.71","0.9",""
"","44.41","","","1400"
"","311.1","","",""
"","13.96","","",""
"0.25","122.95","","","480.5316"
"1.58","305.14","","","487.0316"
"2.86","563.5","0.81","0.98",""
"0.2","301.3","","","2618.526"
"","155","","","567.1737"
"","216.9","","",""
"","82.16","","","872.842"
"","28.95","","",""
"","251.05","0.25","0",""
"","277.15","","","100"
"2","11.72","","",""
"","116.3","","",""
"","47.19","","",""
"","502","","","833.6"
"0","535","0.1","0","570"
"","643","","","872.842"
"0.26","464.2","","",""
"2.04","538.67","0.98","0.34",""
"","270.95","","",""
"0.3","62.24","","",""
"","11.53","","","1920.2524"
